text,aspect,entity,attribute,aspect_label,sentiment,language,split
"@[USERNAME]Có lẽ là vì tôi đã hiểu hệ số nhân Lagrange, nhưng chúng không nên bị mất như vậy. phần này giải thích khá ổn, theo ý kiến cá nhân tôi",Knowledge,hệ số nhân Lagrange,Mathematical_Related_Concept,1,neutral,vi,validation
"@[USERNAME]Có lẽ là vì tôi đã hiểu hệ số nhân Lagrange, nhưng chúng không nên bị mất như vậy. phần này giải thích khá ổn, theo ý kiến cá nhân tôi",Teaching_Skill,giải thích,Teaching_Setup,0,positive,vi,validation
"Cái kết tuyệt vời cho một loạt bài tuyệt vời. Cảm ơn MIT OpenCourseWare, cảm ơn Giáo sư David Jerison và cảm ơn Giáo sư Haynes Miller",Curriculum,loạt bài,Course_General_Feedback,5,positive,vi,validation
"Cái kết tuyệt vời cho một loạt bài tuyệt vời. Cảm ơn MIT OpenCourseWare, cảm ơn Giáo sư David Jerison và cảm ơn Giáo sư Haynes Miller",Experience,Giáo sư David Jerison,Instructor,2,positive,vi,validation
"Cái kết tuyệt vời cho một loạt bài tuyệt vời. Cảm ơn MIT OpenCourseWare, cảm ơn Giáo sư David Jerison và cảm ơn Giáo sư Haynes Miller",Experience,Giáo sư Haynes Miller,Instructor,2,positive,vi,validation
Tại sao ông ấy không giải thích phương pháp giặt? Họ có nhắc đến trong bài đọc vid.,Knowledge,phương pháp giặt,Mathematical_Related_Concept,1,neutral,vi,validation
Tại sao ông ấy không giải thích phương pháp giặt? Họ có nhắc đến trong bài đọc vid.,Knowledge,vid,Mathematical_Related_Concept,1,neutral,vi,validation
Tại sao ông ấy không giải thích phương pháp giặt? Họ có nhắc đến trong bài đọc vid.,Curriculum,vid,Course_General_Feedback,5,neutral,vi,validation
thật buồn cười khi anh ấy nhận ra lỗi của mình :D:D,Experience,NULL,Instructor,2,neutral,vi,validation
"Trong nhiều bài giảng về đại số tuyến tính course mà tôi đã xem, sinh viên chỉ được nghe về các mối quan hệ khác nhau giữa các không gian con cơ bản. Nhưng trong bài giảng này course, những ý tưởng này được trình bày một cách thuyết phục nhưng dễ hiểu. Điều này rất quan trọng vì nó cho phép sinh viên thực sự hiểu những ý tưởng chính của đại số tuyến tính đến mức chúng trở nên trực quan, thay vì chỉ ghi nhớ các tính chất và công thức. Một bài giảng tuyệt vời khác của giáo sư Strang!",Curriculum,course,Course_General_Feedback,5,positive,vi,validation
"Trong nhiều bài giảng về đại số tuyến tính course mà tôi đã xem, sinh viên chỉ được nghe về các mối quan hệ khác nhau giữa các không gian con cơ bản. Nhưng trong bài giảng này course, những ý tưởng này được trình bày một cách thuyết phục nhưng dễ hiểu. Điều này rất quan trọng vì nó cho phép sinh viên thực sự hiểu những ý tưởng chính của đại số tuyến tính đến mức chúng trở nên trực quan, thay vì chỉ ghi nhớ các tính chất và công thức. Một bài giảng tuyệt vời khác của giáo sư Strang!",Experience,giáo sư Strang,Instructor,2,positive,vi,validation
tại sao phi bị giới hạn từ 0 đến 180,Knowledge,phi,Mathematical_Related_Concept,1,neutral,vi,validation
"@[USERNAME]Đường parabol  không quan trọng về mặt giới hạn vì chúng ta biết nó trở thành đường tròn đơn vị trong mặt phẳng xy. Tích phân kép chỉ quan tâm đến mặt phẳng xy, và đó là tất cả những gì bạn cần biết để thiết lập tích phân.",Knowledge,đường parabol,Mathematical_Related_Concept,1,negative,vi,validation
"Tôi thực sự thích Bài giảng video 16: Phương trình vi phân, tách biến Từ bạn",Curriculum,Bài giảng video,Course_General_Feedback,5,positive,vi,validation
"Tôi thực sự thích Bài giảng video 16: Phương trình vi phân, tách biến Từ bạn",Knowledge,Phương trình vi phân,Mathematical_Related_Concept,1,neutral,vi,validation
"Tôi thực sự thích Bài giảng video 16: Phương trình vi phân, tách biến Từ bạn",Knowledge,tách biến,Mathematical_Related_Concept,1,neutral,vi,validation
rất tuyệt vời bài giảng tôi đánh giá cao sự chăm chỉ của anh ấy công việc,Curriculum,bài giảng,Course_General_Feedback,5,positive,vi,validation
rất tuyệt vời bài giảng tôi đánh giá cao sự chăm chỉ của anh ấy công việc,General,công việc,Other,13,positive,vi,validation
"Giáo sư Strang, tôi muốn khiêm nhường cảm ơn ông đã chia sẻ kiến thức vô giá này với tất cả chúng tôi. Và tất nhiên, cảm ơn MIT đã tải lên nội dung tuyệt vời như vậy. Tôi đã dành 2,5 tháng qua để xem tất cả video, chuẩn bị tất cả 10 bộ bài tập, 3 bài kiểm tra và bài kiểm tra cuối kỳ. Tôi thậm chí đã tải lên các giải pháp của mình tại đây - https://github.com/alivay/mit_1806_linear_algebra ở định dạng latex và pdf.",Experience,Giáo sư Strang,Instructor,2,positive,vi,validation
"Giáo sư Strang, tôi muốn khiêm nhường cảm ơn ông đã chia sẻ kiến thức vô giá này với tất cả chúng tôi. Và tất nhiên, cảm ơn MIT đã tải lên nội dung tuyệt vời như vậy. Tôi đã dành 2,5 tháng qua để xem tất cả video, chuẩn bị tất cả 10 bộ bài tập, 3 bài kiểm tra và bài kiểm tra cuối kỳ. Tôi thậm chí đã tải lên các giải pháp của mình tại đây - https://github.com/alivay/mit_1806_linear_algebra ở định dạng latex và pdf.",Curriculum,video,Course_General_Feedback,5,positive,vi,validation
Tại sao máy ảnh lại rung lắc? Tại sao không tập trung vào bảng? nhiều sự xao lãng hơn,Teaching_Skill,máy ảnh,Teaching_Setup,0,negative,vi,validation
"Cô gái giơ tay ở hàng đầu tiên khi anh ấy hỏi tên của ma trận là gì... :'( Đại học chỉ là một Dora the Explorer cấp cao, nơi giáo viên đặt một câu hỏi, nhìn chằm chằm vào bạn trong 15 giây, sau đó tự mình trả lời",Experience,giáo viên,Instructor,2,neutral,vi,validation
Vậy nên... Tôi cảm thấy hơi sành điệu nên tôi bắt đầu đơn giản hóa 1/8 - cos(4x) /8 thành các số hạng chỉ có x và tôi kết thúc với chỉ sin^2(x cos^2(x)).. Giờ thì khá thú vị phải không vì nó giống như tích phân cộng với một hằng số. Có ai thử cách này chưa?,Knowledge,sin^2(x,Mathematical_Related_Concept,1,positive,vi,validation
Vậy nên... Tôi cảm thấy hơi sành điệu nên tôi bắt đầu đơn giản hóa 1/8 - cos(4x) /8 thành các số hạng chỉ có x và tôi kết thúc với chỉ sin^2(x cos^2(x)).. Giờ thì khá thú vị phải không vì nó giống như tích phân cộng với một hằng số. Có ai thử cách này chưa?,Knowledge,NULL,Mathematical_Related_Concept,1,positive,vi,validation
"Gilbert Strang, cái tên mà tất cả sinh viên đại học trên toàn thế giới đều biết. Ông ấy là một thiên tài và một giáo viên tuyệt vời",Experience,Gilbert Strang,Instructor,2,positive,vi,validation
"Vừa hoàn thành sau 11 tuần xem tất cả bài giảng, làm tất cả bài tập về nhà và làm tất cả các bài kiểm tra. Không thể cảm ơn Giáo sư Strang và MIT đủ vì đã tạo ra và đăng loạt bài bài giảng này. Thật hiếm khi tìm thấy một nhà toán học rõ ràng là xuất chúng thực sự thích giảng dạy các khóa học trình độ nhập môn và Giáo sư Strang thật là một niềm vui khi dành khoảng 30 giờ cùng với những video này. Tôi đã học Đại số tuyến tính trước đây nhưng cần ôn lại sau 10 năm và khóa học này hoàn hảo để hướng dẫn tôi tìm hiểu các khái niệm.",Curriculum,bài giảng,Course_General_Feedback,5,positive,vi,validation
"Vừa hoàn thành sau 11 tuần xem tất cả bài giảng, làm tất cả bài tập về nhà và làm tất cả các bài kiểm tra. Không thể cảm ơn Giáo sư Strang và MIT đủ vì đã tạo ra và đăng loạt bài bài giảng này. Thật hiếm khi tìm thấy một nhà toán học rõ ràng là xuất chúng thực sự thích giảng dạy các khóa học trình độ nhập môn và Giáo sư Strang thật là một niềm vui khi dành khoảng 30 giờ cùng với những video này. Tôi đã học Đại số tuyến tính trước đây nhưng cần ôn lại sau 10 năm và khóa học này hoàn hảo để hướng dẫn tôi tìm hiểu các khái niệm.",Experience,Giáo sư Strang,Instructor,2,positive,vi,validation
"bây giờ nghi ngờ thưa ngài ngài là phước lành cho các nhà toán học và cũng liên quan đến lĩnh vực này, tôi thường thích bài giảng của ngài trong nghề nghiệp của tôi",Curriculum,bài giảng,Course_General_Feedback,5,positive,vi,validation
"bây giờ nghi ngờ thưa ngài ngài là phước lành cho các nhà toán học và cũng liên quan đến lĩnh vực này, tôi thường thích bài giảng của ngài trong nghề nghiệp của tôi",Experience,thưa ngài,Instructor,2,positive,vi,validation
19:00 Chứng minh bằng phương pháp quy nạp toán học.41:41 Bổ đề bơm.,Knowledge,Bổ đề bơm.,Mathematical_Related_Concept,1,neutral,vi,validation
"Ở phần chứng minh cuối cùng (A'A khả nghịch), tại sao anh ta được phép nhân cả hai vế với một vectơ hàng? Điều đó không phải sẽ thay đổi tập nghiệm sao? Ví dụ, giả sử [x1 x2 x3 x4]' = 0. Khi đó vectơ x = 0. Nhưng nếu tôi nhân cả hai vế với [1 -1 0 0], thì [1 1 0 0]' trở thành một nghiệm. Tôi có nên cho rằng phép toán này chỉ có thể cộng các nghiệm, do đó, chứng minh vẫn hợp lệ (vì sau phép toán (2:), chỉ có 0 nằm trong không gian null)?",Knowledge,vectơ hàng,Mathematical_Related_Concept,1,negative,vi,validation
"Ở phần chứng minh cuối cùng (A'A khả nghịch), tại sao anh ta được phép nhân cả hai vế với một vectơ hàng? Điều đó không phải sẽ thay đổi tập nghiệm sao? Ví dụ, giả sử [x1 x2 x3 x4]' = 0. Khi đó vectơ x = 0. Nhưng nếu tôi nhân cả hai vế với [1 -1 0 0], thì [1 1 0 0]' trở thành một nghiệm. Tôi có nên cho rằng phép toán này chỉ có thể cộng các nghiệm, do đó, chứng minh vẫn hợp lệ (vì sau phép toán (2:), chỉ có 0 nằm trong không gian null)?",Knowledge,phép toán,Mathematical_Related_Concept,1,neutral,vi,validation
ngài Gilbert strang vẫn còn sống chứ?,Experience,Gilbert strang,Instructor,2,neutral,vi,validation
"@[USERNAME]này, bạn có hiểu phần đầu khi anh ấy nói rằng (d/dx +x y = 0), dịch thành dy/dx +xy = 0 không? Tôi hơi bối rối về điều đó. Tôi thấy từ phương trình đầu tiên cho rằng dy/dx = f(x) = y. Do đó y phải bằng dy/dx, vậy phương trình không phải là (d/dx)(dy/dx) = -xy sao?",Knowledge,(d/dx +x,Mathematical_Related_Concept,1,neutral,vi,validation
"@[USERNAME]này, bạn có hiểu phần đầu khi anh ấy nói rằng (d/dx +x y = 0), dịch thành dy/dx +xy = 0 không? Tôi hơi bối rối về điều đó. Tôi thấy từ phương trình đầu tiên cho rằng dy/dx = f(x) = y. Do đó y phải bằng dy/dx, vậy phương trình không phải là (d/dx)(dy/dx) = -xy sao?",Knowledge,dy/dx +xy = 0,Mathematical_Related_Concept,1,neutral,vi,validation
"25:24 Để chứng minh AB và BA chia sẻ cùng một giá trị riêng, tôi nghĩ ở đây bằng chứng chỉ chứng minh trường hợp khi B là khả nghịch. Vì vậy, đây không phải là một bằng chứng tổng quát.",Knowledge,AB,Mathematical_Related_Concept,1,neutral,vi,validation
"25:24 Để chứng minh AB và BA chia sẻ cùng một giá trị riêng, tôi nghĩ ở đây bằng chứng chỉ chứng minh trường hợp khi B là khả nghịch. Vì vậy, đây không phải là một bằng chứng tổng quát.",Knowledge,BA,Mathematical_Related_Concept,1,neutral,vi,validation
"25:24 Để chứng minh AB và BA chia sẻ cùng một giá trị riêng, tôi nghĩ ở đây bằng chứng chỉ chứng minh trường hợp khi B là khả nghịch. Vì vậy, đây không phải là một bằng chứng tổng quát.",Knowledge,giá trị riêng,Mathematical_Related_Concept,1,neutral,vi,validation
"25:24 Để chứng minh AB và BA chia sẻ cùng một giá trị riêng, tôi nghĩ ở đây bằng chứng chỉ chứng minh trường hợp khi B là khả nghịch. Vì vậy, đây không phải là một bằng chứng tổng quát.",Knowledge,khả nghịch,Mathematical_Related_Concept,1,neutral,vi,validation
Tại sao u_0 có thể được viết dưới dạng tổ hợp tuyến tính của vectơ riêng của A? 29:55,Knowledge,u_0,Mathematical_Related_Concept,1,neutral,vi,validation
Tại sao u_0 có thể được viết dưới dạng tổ hợp tuyến tính của vectơ riêng của A? 29:55,Knowledge,tổ hợp tuyến tính,Mathematical_Related_Concept,1,neutral,vi,validation
"Tôi đang học lớp đại số tuyến tính tại trường đại học của mình. Đó là một trong 20 trường đại học hàng đầu, nhưng giáo sư hoàn toàn làm hỏng mọi thứ! Ông ấy thậm chí còn không nhấn mạnh đến sự đóng của tổ hợp tuyến tính khi ông ấy giới thiệu không gian vectơ! Tôi nghĩ rằng đại số tuyến tính rất khó nhưng tôi nhận ra rằng thực ra không phải vậy sau khi tôi xem video này !",Experience,giáo sư,Instructor,2,negative,vi,validation
"Tôi đang học lớp đại số tuyến tính tại trường đại học của mình. Đó là một trong 20 trường đại học hàng đầu, nhưng giáo sư hoàn toàn làm hỏng mọi thứ! Ông ấy thậm chí còn không nhấn mạnh đến sự đóng của tổ hợp tuyến tính khi ông ấy giới thiệu không gian vectơ! Tôi nghĩ rằng đại số tuyến tính rất khó nhưng tôi nhận ra rằng thực ra không phải vậy sau khi tôi xem video này !",Recommendation,lớp đại số tuyến tính,Course_General_Feedback,14,negative,vi,validation
"Tôi đang học lớp đại số tuyến tính tại trường đại học của mình. Đó là một trong 20 trường đại học hàng đầu, nhưng giáo sư hoàn toàn làm hỏng mọi thứ! Ông ấy thậm chí còn không nhấn mạnh đến sự đóng của tổ hợp tuyến tính khi ông ấy giới thiệu không gian vectơ! Tôi nghĩ rằng đại số tuyến tính rất khó nhưng tôi nhận ra rằng thực ra không phải vậy sau khi tôi xem video này !",Teaching_Skill,giảng viên,Teaching_Setup,0,positive,vi,validation
Tôi đã đạt 70/75 điểm trong kỳ thi đại số tuyến tính cuối cùng của mình. Cảm ơn MIT...,Curriculum,MIT,Course_General_Feedback,5,positive,vi,validation
Thích anh chàng này. Tôi hơi lạc lõng với Taylor nhưng tôi cần phải xem lại và chủ yếu ở đây để tìm hiểu về phần biểu diễn tham số.,Experience,Taylor,Instructor,2,positive,vi,validation
Tôi không biết tại sao nhưng tôi cảm thấy hơi buồn khi biết rằng khóa học này đã kết thúc.,Curriculum,khóa học,Course_General_Feedback,5,positive,vi,validation
"@[USERNAME]Anh ấy nói về điều đó trong bài giảng 2. Tuy nhiên, anh ấy không chứng minh được điều đó.",Experience,NULL,Instructor,2,positive,vi,validation
"@[USERNAME]Anh ấy nói về điều đó trong bài giảng 2. Tuy nhiên, anh ấy không chứng minh được điều đó.",Knowledge,NULL,Mathematical_Related_Concept,1,neutral,vi,validation
MIT bảng đen có xu hướng vô cực,Teaching_Skill,bảng đen,Teaching_Setup,0,positive,vi,validation
"Hãy tôn vinh người đàn ông này, ông đã dạy nhiều sinh viên đại số tuyến tính hơn bất kỳ ai trong lịch sử, và có thể sẽ tiếp tục làm như vậy mãi mãi!",Experience,NULL,Instructor,2,positive,vi,validation
"Hãy tôn vinh người đàn ông này, ông đã dạy nhiều sinh viên đại số tuyến tính hơn bất kỳ ai trong lịch sử, và có thể sẽ tiếp tục làm như vậy mãi mãi!",Knowledge,đại số tuyến tính,Mathematical_Related_Concept,1,positive,vi,validation
46:31 Sử dụng Công thức Cofactor ngay từ đầu.,Knowledge,Công thức Cofactor,Mathematical_Related_Concept,1,neutral,vi,validation
"@[USERNAME]Thực tế là A^T * A và A * A^T có cùng giá trị riêng khác không đang làm tôi kinh ngạc ngay lúc này. Tôi đoán điều này liên quan mật thiết đến thực tế là det(B = det(B^T),) vì det là nơi chúng ta có được đa thức đặc trưng/giá trị riêng...",Knowledge,A^T * A,Mathematical_Related_Concept,1,neutral,vi,validation
"@[USERNAME]Thực tế là A^T * A và A * A^T có cùng giá trị riêng khác không đang làm tôi kinh ngạc ngay lúc này. Tôi đoán điều này liên quan mật thiết đến thực tế là det(B = det(B^T),) vì det là nơi chúng ta có được đa thức đặc trưng/giá trị riêng...",Knowledge,A * A^T,Mathematical_Related_Concept,1,neutral,vi,validation
"@[USERNAME]Thực tế là A^T * A và A * A^T có cùng giá trị riêng khác không đang làm tôi kinh ngạc ngay lúc này. Tôi đoán điều này liên quan mật thiết đến thực tế là det(B = det(B^T),) vì det là nơi chúng ta có được đa thức đặc trưng/giá trị riêng...",Knowledge,det(B,Mathematical_Related_Concept,1,neutral,vi,validation
"Hôm nay tôi đã hoàn thành khóa học này (khóa 3), tôi không phải là chuyên ngành khoa học, tôi là sinh viên Eco và vừa mới bắt đầu học Toán để có thể theo đuổi chương trình Thạc sĩ sau này và đây là khóa học đầu tiên (khóa 3) mà tôi đã học và nó thực sự truyền cảm hứng cho tôi để học thêm toán và không bao giờ bỏ học (khóa 4: Đại số tuyến tính), điều này không thể thực hiện được nếu không có (khóa 1: Giáo sư Stang) và (khóa 2: MIT OCW). Cảm ơn rất nhiều, không lời nào có thể diễn tả hết lòng biết ơn của tôi.",Experience,Giáo sư Stang,Instructor,2,positive,vi,validation
"Hôm nay tôi đã hoàn thành khóa học này (khóa 3), tôi không phải là chuyên ngành khoa học, tôi là sinh viên Eco và vừa mới bắt đầu học Toán để có thể theo đuổi chương trình Thạc sĩ sau này và đây là khóa học đầu tiên (khóa 3) mà tôi đã học và nó thực sự truyền cảm hứng cho tôi để học thêm toán và không bao giờ bỏ học (khóa 4: Đại số tuyến tính), điều này không thể thực hiện được nếu không có (khóa 1: Giáo sư Stang) và (khóa 2: MIT OCW). Cảm ơn rất nhiều, không lời nào có thể diễn tả hết lòng biết ơn của tôi.",General,MIT OCW,Other,13,positive,vi,validation
"Hôm nay tôi đã hoàn thành khóa học này (khóa 3), tôi không phải là chuyên ngành khoa học, tôi là sinh viên Eco và vừa mới bắt đầu học Toán để có thể theo đuổi chương trình Thạc sĩ sau này và đây là khóa học đầu tiên (khóa 3) mà tôi đã học và nó thực sự truyền cảm hứng cho tôi để học thêm toán và không bao giờ bỏ học (khóa 4: Đại số tuyến tính), điều này không thể thực hiện được nếu không có (khóa 1: Giáo sư Stang) và (khóa 2: MIT OCW). Cảm ơn rất nhiều, không lời nào có thể diễn tả hết lòng biết ơn của tôi.",Curriculum,khóa học,Course_General_Feedback,5,positive,vi,validation
"Hôm nay tôi đã hoàn thành khóa học này (khóa 3), tôi không phải là chuyên ngành khoa học, tôi là sinh viên Eco và vừa mới bắt đầu học Toán để có thể theo đuổi chương trình Thạc sĩ sau này và đây là khóa học đầu tiên (khóa 3) mà tôi đã học và nó thực sự truyền cảm hứng cho tôi để học thêm toán và không bao giờ bỏ học (khóa 4: Đại số tuyến tính), điều này không thể thực hiện được nếu không có (khóa 1: Giáo sư Stang) và (khóa 2: MIT OCW). Cảm ơn rất nhiều, không lời nào có thể diễn tả hết lòng biết ơn của tôi.",Knowledge,Đại số tuyến tính,Mathematical_Related_Concept,1,positive,vi,validation
"Thay vì sử dụng công thức góc nhân đôi và khai triển bình phương, ông ấy có thể sử dụng hàm mũ phức để tuyến tính hóa cos theta lên bậc bốn, đúng không?",Experience,NULL,Instructor,2,neutral,vi,validation
Tôi nghĩ grad(f) ở phút 16:00 phải là lecture đúng không? Dù sao thì cũng cảm ơn bạn vì bài giảng tuyệt vời (1:!,Curriculum,lecture,Course_General_Feedback,5,positive,vi,validation
Tôi nghĩ grad(f) ở phút 16:00 phải là lecture đúng không? Dù sao thì cũng cảm ơn bạn vì bài giảng tuyệt vời (1:!,Experience,NULL,Instructor,2,positive,vi,validation
Tôi nghĩ grad(f) ở phút 16:00 phải là lecture đúng không? Dù sao thì cũng cảm ơn bạn vì bài giảng tuyệt vời (1:!,Knowledge,grad(f,Mathematical_Related_Concept,1,neutral,vi,validation
Tôi nghĩ grad(f) ở phút 16:00 phải là lecture đúng không? Dù sao thì cũng cảm ơn bạn vì bài giảng tuyệt vời (1:!,Knowledge,0.5(S+S tranpose,Mathematical_Related_Concept,1,neutral,vi,validation
Yêu phác thảo khóa học,Curriculum,phác thảo khóa học,Course_General_Feedback,5,positive,vi,validation
lúc 28:10 tại sao chúng ta lại phải dùng (*) để tìm y. Với tôi thì có vẻ dễ giải quyết nhỉ?,Knowledge,(*,Mathematical_Related_Concept,1,negative,vi,validation
Cảm ơn bạn vì điều này bài giảng: https://www.youtube.com/richcoast,Curriculum,bài giảng,Course_General_Feedback,5,positive,vi,validation
"Khi tôi kết nối các điểm trong đầu mình khoảng 15 phút khi giáo sư đang nói về lý do tại sao chúng ta làm điều này, đó là một trong những khoảnh khắc kinh ngạc nhất trong tâm trí tôi. Tôi cảm thấy như thể đang đi từ trên xuống dưới trong meme não nhỏ - não thiên hà trong một giây. Thật tuyệt vời khóa học",Curriculum,khóa học,Course_General_Feedback,5,positive,vi,validation
"Khi tôi kết nối các điểm trong đầu mình khoảng 15 phút khi giáo sư đang nói về lý do tại sao chúng ta làm điều này, đó là một trong những khoảnh khắc kinh ngạc nhất trong tâm trí tôi. Tôi cảm thấy như thể đang đi từ trên xuống dưới trong meme não nhỏ - não thiên hà trong một giây. Thật tuyệt vời khóa học",Experience,giáo sư,Instructor,2,positive,vi,validation
"Tôi tự hỏi liệu nửa hình tròn có khả vi tại x=+1 không. Tôi sẽ nói là không, vì nó trở thành âm vô cực.",Knowledge,nửa hình tròn,Mathematical_Related_Concept,1,neutral,vi,validation
"Là một người hâm mộ cuồng nhiệt của Rick và Morty (IQ 200), tôi nghĩ mình nên ghé thăm video giải tích để xem giáo sư có làm tốt không.",Curriculum,video giải tích,Course_General_Feedback,5,neutral,vi,validation
"Là một người hâm mộ cuồng nhiệt của Rick và Morty (IQ 200), tôi nghĩ mình nên ghé thăm video giải tích để xem giáo sư có làm tốt không.",Experience,giáo sư,Instructor,2,neutral,vi,validation
tôi bối rối với z trên và z dưới ai đó có thể giúp tôi với/,Knowledge,z trên,Mathematical_Related_Concept,1,neutral,vi,validation
tôi bối rối với z trên và z dưới ai đó có thể giúp tôi với/,Knowledge,z dưới,Mathematical_Related_Concept,1,neutral,vi,validation
giáo sư thực sự quan tâm đến chủ đề này và giải thích rất hay. Tôi đoán ông ấy là học trò của albert einstien.wallah giáo sư,Experience,giáo sư,Instructor,2,positive,vi,validation
giáo sư thực sự quan tâm đến chủ đề này và giải thích rất hay. Tôi đoán ông ấy là học trò của albert einstien.wallah giáo sư,General,albert einstien,Other,13,positive,vi,validation
"Giá như câu hỏi xác suất có thông tin rõ ràng bằng một nửa cách Giáo sư nói thì tốt biết mấy! Như ông ấy đã đề cập ở phần cuối, rất dễ bị nhầm lẫn khi giải câu hỏi xác suất dựa trên các tình huống thực tế vì thông tin được cung cấp có thể dễ dàng có nhiều cách hiểu khác nhau nếu không duy trì được sự rõ ràng tối đa.",Experience,Giáo sư,Instructor,2,neutral,vi,validation
"Giá như câu hỏi xác suất có thông tin rõ ràng bằng một nửa cách Giáo sư nói thì tốt biết mấy! Như ông ấy đã đề cập ở phần cuối, rất dễ bị nhầm lẫn khi giải câu hỏi xác suất dựa trên các tình huống thực tế vì thông tin được cung cấp có thể dễ dàng có nhiều cách hiểu khác nhau nếu không duy trì được sự rõ ràng tối đa.",Knowledge,câu hỏi xác suất,Mathematical_Related_Concept,1,neutral,vi,validation
"Biết rằng lớp  đang trống, 19:09 trở nên vô cùng buồn cười.",Teaching_Skill,lớp,Teaching_Setup,0,neutral,vi,validation
"cũng công bằng thôi, theo một cách nào đó thì đây có thể là một bài đánh giá nhưng theo tôi trường đại học thì đây là những điều kiện tiên quyết rất cơ bản trước khi bạn được phép tham gia khóa học!",General,trường đại học,Other,13,neutral,vi,validation
"cũng công bằng thôi, theo một cách nào đó thì đây có thể là một bài đánh giá nhưng theo tôi trường đại học thì đây là những điều kiện tiên quyết rất cơ bản trước khi bạn được phép tham gia khóa học!",Knowledge,NULL,Mathematical_Related_Concept,1,neutral,vi,validation
"Tuyệt vời video, cuối cùng tôi cũng hiểu rồi! :) cảm ơn, MIT!!!",Curriculum,video,Course_General_Feedback,5,positive,vi,validation
Phần không gian vectơ nghe giống như phần giới thiệu về đại số trừu tượng. Tuyệt!,Knowledge,không gian vectơ,Mathematical_Related_Concept,1,positive,vi,validation
Phần không gian vectơ nghe giống như phần giới thiệu về đại số trừu tượng. Tuyệt!,Knowledge,đại số trừu tượng,Mathematical_Related_Concept,1,neutral,vi,validation
Thật vui khi thấy anh ấy khỏe! Tốt hơn nhiều so với chất lượng 240p của bản gốc video đại số tuyến tính.,Curriculum,video đại số tuyến tính,Course_General_Feedback,5,negative,vi,validation
Thật vui khi thấy anh ấy khỏe! Tốt hơn nhiều so với chất lượng 240p của bản gốc video đại số tuyến tính.,Curriculum,anh ấy,Course_General_Feedback,5,positive,vi,validation
Anh chàng này đã dạy tôi nhiều hơn những gì tôi học được khi còn học Toán trong bốn năm.,Experience,NULL,Instructor,2,positive,vi,validation
"Khoảng 18:02 khi prof strang cho biết khi nào chúng ta sẽ có được một ma trận đối xứng, ông ấy nhân R^t với R. Ông ấy không viết thứ tự ngược lại sao? phải là R thành R^t??",Knowledge,R thành R^t?,Mathematical_Related_Concept,1,neutral,vi,validation
"Khoảng 18:02 khi prof strang cho biết khi nào chúng ta sẽ có được một ma trận đối xứng, ông ấy nhân R^t với R. Ông ấy không viết thứ tự ngược lại sao? phải là R thành R^t??",Experience,prof strang,Instructor,2,positive,vi,validation
Thật quan trọng khi phát triển góc nhìn hình học về đại số tuyến tính.,Knowledge,đại số tuyến tính.,Mathematical_Related_Concept,1,neutral,vi,validation
tại sao Idm không tải xuống bài giảng này và chỉ một số bài giảng trong số bài giảng này có thể tải xuống được.,Teaching_Skill,bài giảng,Teaching_Setup,0,neutral,vi,validation
lúc 6:07 anh ấy viết E2 xấp xỉ bằng bình phương của E1. Nhưng không phải là E1 xấp xỉ bằng bình phương của E2 sao?,Knowledge,E2,Mathematical_Related_Concept,1,neutral,vi,validation
lúc 6:07 anh ấy viết E2 xấp xỉ bằng bình phương của E1. Nhưng không phải là E1 xấp xỉ bằng bình phương của E2 sao?,Knowledge,E1,Mathematical_Related_Concept,1,neutral,vi,validation
Sinh viên MIT chưa thấy định luật cosin ... lắc đầu,Knowledge,định luật cosin,Mathematical_Related_Concept,1,neutral,vi,validation
"38:38 Tôi không hiểu ý anh ấy. Y là biến ngẫu nhiên biểu thị thời gian chúng ta phải đợi. Và đối với thời gian, không phải là liên tục sao? Vậy thì Y cũng phải là (6: liên tục RV). Tại sao anh ấy lại đề cập đến PMF thay vì PDF?",Knowledge,Y,Mathematical_Related_Concept,1,neutral,vi,validation
"38:38 Tôi không hiểu ý anh ấy. Y là biến ngẫu nhiên biểu thị thời gian chúng ta phải đợi. Và đối với thời gian, không phải là liên tục sao? Vậy thì Y cũng phải là (6: liên tục RV). Tại sao anh ấy lại đề cập đến PMF thay vì PDF?",Knowledge,PMF,Mathematical_Related_Concept,1,neutral,vi,validation
"38:38 Tôi không hiểu ý anh ấy. Y là biến ngẫu nhiên biểu thị thời gian chúng ta phải đợi. Và đối với thời gian, không phải là liên tục sao? Vậy thì Y cũng phải là (6: liên tục RV). Tại sao anh ấy lại đề cập đến PMF thay vì PDF?",Knowledge,PDF,Mathematical_Related_Concept,1,neutral,vi,validation
"38:38 Tôi không hiểu ý anh ấy. Y là biến ngẫu nhiên biểu thị thời gian chúng ta phải đợi. Và đối với thời gian, không phải là liên tục sao? Vậy thì Y cũng phải là (6: liên tục RV). Tại sao anh ấy lại đề cập đến PMF thay vì PDF?",Experience,NULL,Instructor,2,neutral,vi,validation
"38:38 Tôi không hiểu ý anh ấy. Y là biến ngẫu nhiên biểu thị thời gian chúng ta phải đợi. Và đối với thời gian, không phải là liên tục sao? Vậy thì Y cũng phải là (6: liên tục RV). Tại sao anh ấy lại đề cập đến PMF thay vì PDF?",Knowledge,(6: liên tục,Mathematical_Related_Concept,1,neutral,vi,validation
